Probability,,,,,,,,
2022-02-21 12:00:00+00:00,39460,39335,37720,37400,37255,FALSE,TRUE,
2022-02-22 12:00:00+00:00,37430,37855,37785,37315,37325,FALSE,FALSE,
2022-02-23 12:00:00+00:00,38320,39095,39080,38740,38925,FALSE,FALSE,
2022-02-24 12:00:00+00:00,37390,35860,35425,35040,35145,FALSE,FALSE,
2022-02-25 12:00:00+00:00,39055,38910,39450,38790,39255,FALSE,FALSE,
2022-02-28 12:00:00+00:00,38350,38625,38645,38190,37940,TRUE,TRUE,X
2022-03-01 12:00:00+00:00,43785,43935,44800,43675,44540,TRUE,FALSE,
2022-03-02 12:00:00+00:00,44910,44470,44480,43895,43420,FALSE,TRUE,
2022-03-03 12:00:00+00:00,44190,43740,43935,43520,43640,FALSE,FALSE,
2022-03-04 12:00:00+00:00,42540,41920,41780,41390,41285,FALSE,TRUE,
2022-03-07 12:00:00+00:00,38505,38395,38750,38400,38525,FALSE,FALSE,
2022-03-08 12:00:00+00:00,38950,39235,39250,38655,38630,TRUE,TRUE,X
2022-03-09 12:00:00+00:00,41935,42515,42630,41830,41745,TRUE,TRUE,X
2022-03-10 12:00:00+00:00,42140,39475,39395,38980,38555,FALSE,TRUE,
2022-03-11 12:00:00+00:00,39430,40260,40230,39845,39205,FALSE,TRUE,
2022-03-14 12:00:00+00:00,38885,39340,38980,38695,38570,FALSE,TRUE,
2022-03-15 12:00:00+00:00,39840,38980,38955,38610,38505,FALSE,TRUE,
2022-03-16 12:00:00+00:00,41765,40740,40725,40405,40320,FALSE,TRUE,
2022-03-17 12:00:00+00:00,41520,41180,41275,40790,40885,FALSE,FALSE,
2022-03-18 12:00:00+00:00,40980,40870,40635,40370,40330,FALSE,TRUE,
2022-03-21 12:00:00+00:00,41490,41550,41405,40965,41125,FALSE,FALSE,
2022-03-22 12:00:00+00:00,43490,43125,43205,42895,42780,FALSE,TRUE,
2022-03-23 12:00:00+00:00,42570,42365,42495,41905,41975,FALSE,FALSE,
2022-03-24 12:00:00+00:00,43400,43530,43155,42850,42660,FALSE,TRUE,
2022-03-25 12:00:00+00:00,44675,44970,45235,44765,45060,TRUE,FALSE,
2022-03-28 12:00:00+00:00,47895,47610,47620,47370,47390,FALSE,FALSE,
2022-03-29 12:00:00+00:00,47985,48280,48390,48095,47770,TRUE,TRUE,X
2022-03-30 12:00:00+00:00,47780,47855,47505,47370,47085,FALSE,TRUE,
2022-03-31 12:00:00+00:00,47675,47610,47805,47290,47070,FALSE,TRUE,
2022-04-01 12:00:00+00:00,45715,45380,45500,44830,45360,FALSE,FALSE,
2022-04-04 12:00:00+00:00,46585,46435,46390,46030,46010,FALSE,TRUE,
2022-04-05 12:00:00+00:00,47080,46975,47445,46870,46495,FALSE,TRUE,
2022-04-06 12:00:00+00:00,45550,45620,45080,44735,44125,FALSE,TRUE,
2022-04-07 12:00:00+00:00,43565,43835,43885,43590,43385,TRUE,TRUE,X
2022-04-08 12:00:00+00:00,43745,44035,43455,43130,42745,FALSE,TRUE,
2022-04-11 12:00:00+00:00,42415,42410,41225,40930,40680,FALSE,TRUE,
2022-04-12 12:00:00+00:00,40115,40480,40805,40195,40175,TRUE,TRUE,X
2022-04-13 12:00:00+00:00,40250,40220,39945,39640,39605,FALSE,TRUE,
2022-04-14 12:00:00+00:00,41540,41375,41205,40905,40500,FALSE,TRUE,
2022-04-18 12:00:00+00:00,39870,39135,39500,39015,39270,FALSE,FALSE,
2022-04-19 12:00:00+00:00,41325,41080,41135,40680,40870,FALSE,FALSE,
2022-04-20 12:00:00+00:00,41565,42295,42240,42030,41500,FALSE,TRUE,
2022-04-21 12:00:00+00:00,41825,42755,42855,42430,42685,TRUE,FALSE,
2022-04-22 12:00:00+00:00,40730,40815,40625,40395,40060,FALSE,TRUE,
2022-04-25 12:00:00+00:00,39370,39035,38985,38745,38625,FALSE,TRUE,
2022-04-26 12:00:00+00:00,40765,40765,40635,40210,39795,FALSE,TRUE,
2022-04-27 12:00:00+00:00,38500,39195,39110,38840,38760,FALSE,TRUE,
2022-04-28 12:00:00+00:00,39700,39955,39895,39580,39065,FALSE,TRUE,
2022-04-29 12:00:00+00:00,39960,39655,39110,38595,38755,FALSE,FALSE,
2022-05-02 12:00:00+00:00,39180,39090,38720,38430,38225,FALSE,TRUE,
2022-05-03 12:00:00+00:00,38575,38635,38595,38365,38105,FALSE,TRUE,
2022-05-04 12:00:00+00:00,38015,39085,39230,38905,38755,TRUE,TRUE,X
2022-05-05 12:00:00+00:00,39860,39740,39625,39525,38955,FALSE,TRUE,
2022-05-06 12:00:00+00:00,36595,36480,36310,35655,35180,FALSE,TRUE,
2022-05-09 12:00:00+00:00,34140,33725,33085,32770,32700,FALSE,TRUE,
2022-05-10 12:00:00+00:00,31970,32615,32240,31470,31495,FALSE,FALSE,
2022-05-11 12:00:00+00:00,31845,32140,31700,28900,29090,FALSE,FALSE,
2022-05-12 12:00:00+00:00,30100,28915,28450,27715,27675,FALSE,TRUE,
2022-05-13 12:00:00+00:00,30905,30700,30750,30380,30310,FALSE,TRUE,
2022-05-16 12:00:00+00:00,31180,30220,30195,29520,29385,FALSE,TRUE,
2022-05-17 12:00:00+00:00,30480,30745,30600,30255,30340,FALSE,FALSE,
2022-05-18 12:00:00+00:00,30650,30005,29840,29445,29210,FALSE,TRUE,
2022-05-19 12:00:00+00:00,29270,29500,29640,29335,29305,TRUE,TRUE,X
2022-05-20 12:00:00+00:00,30715,30465,30405,30045,30055,FALSE,FALSE,
2022-05-23 12:00:00+00:00,30455,30680,30620,30325,30130,FALSE,TRUE,
2022-05-24 12:00:00+00:00,29340,29385,29295,29085,28850,FALSE,TRUE,
2022-05-25 12:00:00+00:00,30225,29895,29570,29300,29445,FALSE,FALSE,
2022-05-26 12:00:00+00:00,29865,29730,29040,28655,27995,FALSE,TRUE,
2022-05-27 12:00:00+00:00,29355,29140,29245,28765,29070,FALSE,FALSE,
2022-05-30 12:00:00+00:00,30545,31025,31010,30430,30310,FALSE,TRUE,
2022-05-31 12:00:00+00:00,31885,31840,31835,31560,31260,FALSE,TRUE,
2022-06-01 12:00:00+00:00,32020,31700,31845,31535,31630,FALSE,FALSE,
2022-06-02 12:00:00+00:00,29835,30180,30150,29990,29575,FALSE,TRUE,
2022-06-03 12:00:00+00:00,30725,30540,29865,29400,29380,FALSE,TRUE,
2022-06-06 12:00:00+00:00,31375,31650,31530,31385,31260,FALSE,TRUE,
2022-06-07 12:00:00+00:00,31380,29665,29505,29325,29355,FALSE,FALSE,
2022-06-08 12:00:00+00:00,31325,30640,30405,30080,30005,FALSE,TRUE,
2022-06-09 12:00:00+00:00,30420,30665,30330,30000,29880,FALSE,TRUE,
2022-06-10 12:00:00+00:00,31025,30195,30170,29410,29155,FALSE,TRUE,
2022-06-13 12:00:00+00:00,26820,25540,24280,23595,23270,FALSE,TRUE,
2022-06-14 12:00:00+00:00,23290,23005,22395,21775,21950,FALSE,FALSE,
2022-06-15 12:00:00+00:00,22235,21395,21535,20980,21125,FALSE,FALSE,
2022-06-16 12:00:00+00:00,22945,21960,21450,20865,20875,FALSE,FALSE,
2022-06-17 12:00:00+00:00,20945,21315,21015,20535,20520,FALSE,TRUE,
2022-06-20 12:00:00+00:00,20605,20975,20770,20335,20360,FALSE,FALSE,
2022-06-21 12:00:00+00:00,20985,21435,21140,20845,20970,FALSE,FALSE,
2022-06-22 12:00:00+00:00,20680,20645,20550,20110,20235,FALSE,FALSE,
2022-06-23 12:00:00+00:00,20580,20805,20780,20470,20370,FALSE,TRUE,
2022-06-24 12:00:00+00:00,21340,21275,21465,21055,21130,FALSE,FALSE,
2022-06-27 12:00:00+00:00,21300,21530,21310,21125,20645,FALSE,TRUE,
2022-06-28 12:00:00+00:00,20810,21195,21105,20875,20835,FALSE,TRUE,
2022-06-29 12:00:00+00:00,20345,20160,20145,19930,19825,FALSE,TRUE,
2022-06-30 12:00:00+00:00,20125,19970,19265,19000,18670,FALSE,TRUE,
2022-07-01 12:00:00+00:00,20790,19750,19290,19070,19160,FALSE,FALSE,
2022-07-04 12:00:00+00:00,19270,19795,19845,19605,19480,TRUE,TRUE,X
2022-07-05 12:00:00+00:00,20460,20375,19480,19285,19240,FALSE,TRUE,
2022-07-06 12:00:00+00:00,20360,20260,20155,19925,20005,FALSE,FALSE,
2022-07-07 12:00:00+00:00,20585,20600,20510,20365,20340,FALSE,TRUE,
2022-07-08 12:00:00+00:00,22550,21890,21695,21180,21170,FALSE,TRUE,
2022-07-11 12:00:00+00:00,20795,20575,20575,20360,20215,FALSE,TRUE,
2022-07-12 12:00:00+00:00,20005,19885,19950,19740,19715,FALSE,TRUE,
2022-07-13 12:00:00+00:00,19525,19885,20090,18830,18880,TRUE,FALSE,
2022-07-14 12:00:00+00:00,20400,20120,19845,19585,19600,FALSE,FALSE,
2022-07-15 12:00:00+00:00,20820,21040,21060,20750,20770,TRUE,FALSE,
2022-07-18 12:00:00+00:00,21895,22535,22330,21920,22090,FALSE,FALSE,
2022-07-19 12:00:00+00:00,22985,22240,22200,21985,22055,FALSE,FALSE,
2022-07-20 12:00:00+00:00,23565,23915,23965,23600,23785,TRUE,FALSE,
2022-07-21 12:00:00+00:00,23435,23095,22880,22585,22570,FALSE,TRUE,
2022-07-22 12:00:00+00:00,23365,23670,23745,23610,23475,TRUE,TRUE,X
2022-07-25 12:00:00+00:00,22680,22100,22005,21835,21780,FALSE,TRUE,
2022-07-26 12:00:00+00:00,21350,21170,21190,20955,20805,FALSE,TRUE,
2022-07-27 12:00:00+00:00,21275,21470,21430,21170,21290,FALSE,FALSE,
2022-07-28 12:00:00+00:00,23475,23300,23210,22620,22780,FALSE,FALSE,
2022-07-29 12:00:00+00:00,24245,24620,23895,23600,23560,FALSE,TRUE,
2022-08-01 12:00:00+00:00,23525,23465,23395,23195,23030,FALSE,TRUE,
2022-08-02 12:00:00+00:00,23510,23015,22965,22725,22740,FALSE,FALSE,
2022-08-03 12:00:00+00:00,23105,23565,23705,23325,23275,TRUE,TRUE,X
2022-08-04 12:00:00+00:00,23265,23215,23020,22790,22870,FALSE,FALSE,
2022-08-05 12:00:00+00:00,23305,23515,23555,22985,22925,TRUE,TRUE,X
2022-08-08 12:00:00+00:00,23520,24265,24355,24145,24080,TRUE,TRUE,X
2022-08-09 12:00:00+00:00,23950,23945,23285,23165,23005,FALSE,TRUE,
2022-08-10 12:00:00+00:00,23145,23200,24130,23015,23915,TRUE,FALSE,
2022-08-11 12:00:00+00:00,24735,24820,24980,24605,24580,TRUE,TRUE,X
2022-08-12 12:00:00+00:00,24130,24170,23810,23665,23735,FALSE,FALSE,
2022-08-15 12:00:00+00:00,25270,24875,24195,23905,23935,FALSE,FALSE,
2022-08-16 12:00:00+00:00,24265,24165,24105,23895,23850,FALSE,TRUE,
2022-08-17 12:00:00+00:00,24190,24465,23740,23510,23270,FALSE,TRUE,
2022-08-18 12:00:00+00:00,23470,23565,23590,23450,23405,TRUE,TRUE,X
2022-08-19 12:00:00+00:00,23160,22760,21525,21185,21320,FALSE,FALSE,
2022-08-22 12:00:00+00:00,21435,21390,21275,21075,21010,FALSE,TRUE,
2022-08-23 12:00:00+00:00,21385,21500,21475,21310,21295,FALSE,TRUE,
2022-08-24 12:00:00+00:00,21530,21425,21440,21335,21360,FALSE,FALSE,
2022-08-25 12:00:00+00:00,21545,21750,21705,21525,21465,FALSE,TRUE,
2022-08-26 12:00:00+00:00,21590,21360,21585,21015,21530,FALSE,FALSE,
2022-08-29 12:00:00+00:00,19785,19780,19925,19665,19775,FALSE,FALSE,
2022-08-30 12:00:00+00:00,20630,20485,20330,20185,20160,FALSE,TRUE,
2022-08-31 12:00:00+00:00,20325,20400,20305,20055,20100,FALSE,FALSE,
2022-09-01 12:00:00+00:00,20065,19955,19940,19730,19760,FALSE,FALSE,
2022-09-02 12:00:00+00:00,20175,20045,20290,19900,20160,FALSE,FALSE,
2022-09-05 12:00:00+00:00,19935,19670,19620,19515,19585,FALSE,FALSE,
2022-09-06 12:00:00+00:00,20080,19905,19880,19730,19545,FALSE,TRUE,
2022-09-07 12:00:00+00:00,18695,18720,18650,18540,18645,FALSE,FALSE,
2022-09-08 12:00:00+00:00,19295,19290,19270,18985,18905,FALSE,TRUE,
2022-09-09 12:00:00+00:00,20665,21180,21265,20920,20905,TRUE,TRUE,X
2022-09-12 12:00:00+00:00,22400,22500,22450,22225,22295,FALSE,FALSE,
2022-09-13 12:00:00+00:00,22460,22755,22875,21300,21185,TRUE,TRUE,X
2022-09-14 12:00:00+00:00,20500,20390,20330,20050,20170,FALSE,FALSE,
2022-09-15 12:00:00+00:00,20235,20300,20140,20005,19930,FALSE,TRUE,
2022-09-16 12:00:00+00:00,19810,19865,19825,19620,19400,FALSE,TRUE,
2022-09-19 12:00:00+00:00,19440,18760,18815,18615,18695,FALSE,FALSE,
2022-09-20 12:00:00+00:00,19635,19555,19190,19005,18725,FALSE,TRUE,
2022-09-21 12:00:00+00:00,19090,19180,19255,19095,19210,TRUE,FALSE,
2022-09-22 12:00:00+00:00,18735,19250,19290,19120,18860,TRUE,TRUE,X
2022-09-23 12:00:00+00:00,19485,19410,18905,18790,18560,FALSE,TRUE,
2022-09-26 12:00:00+00:00,18905,19300,19125,18795,19010,FALSE,FALSE,
2022-09-27 12:00:00+00:00,20295,20355,20400,20230,20090,TRUE,TRUE,X
2022-09-28 12:00:00+00:00,19195,19135,19125,18945,19015,FALSE,FALSE,
2022-09-29 12:00:00+00:00,19645,19565,19480,19130,18915,FALSE,TRUE,
2022-09-30 12:00:00+00:00,19655,19615,19465,19130,19170,FALSE,FALSE,
2022-10-03 12:00:00+00:00,19200,19240,19190,19085,19025,FALSE,TRUE,
2022-10-04 12:00:00+00:00,19730,20195,20040,19965,19990,FALSE,FALSE,
2022-10-05 12:00:00+00:00,20430,20335,20090,19990,19820,FALSE,TRUE,
2022-10-06 12:00:00+00:00,20515,20320,20350,20130,20055,FALSE,TRUE,
2022-10-07 12:00:00+00:00,20060,20040,20080,19405,19475,FALSE,FALSE,
2022-10-10 12:00:00+00:00,19465,19395,19390,19270,19245,FALSE,TRUE,
2022-10-11 12:00:00+00:00,19025,19110,19225,19065,18895,TRUE,TRUE,X
2022-10-12 12:00:00+00:00,19070,19145,19115,18900,18965,FALSE,FALSE,
2022-10-13 12:00:00+00:00,19120,19035,18935,17810,18120,FALSE,FALSE,
2022-10-14 12:00:00+00:00,19975,19845,19885,19580,19625,FALSE,FALSE,
2022-10-17 12:00:00+00:00,19260,19550,19595,19405,19525,TRUE,FALSE,
2022-10-18 12:00:00+00:00,19635,19715,19660,19575,19530,FALSE,TRUE,
2022-10-19 12:00:00+00:00,19315,19250,19160,19070,19035,FALSE,TRUE,
2022-10-20 12:00:00+00:00,19195,19245,19265,19100,19095,TRUE,TRUE,X
2022-10-21 12:00:00+00:00,19100,19060,18905,18615,18825,FALSE,FALSE,
2022-10-24 12:00:00+00:00,19615,19460,19455,19310,19275,FALSE,TRUE,
2022-10-25 12:00:00+00:00,19365,19345,19330,19245,19325,FALSE,FALSE,
2022-10-26 12:00:00+00:00,20325,20835,20655,20490,20365,FALSE,TRUE,
2022-10-27 12:00:00+00:00,20910,20860,20785,20575,20440,FALSE,TRUE,
2022-10-28 12:00:00+00:00,20395,20380,20320,19960,20195,FALSE,FALSE,
2022-10-31 12:00:00+00:00,20715,20890,20790,20700,20320,FALSE,TRUE,
2022-11-01 12:00:00+00:00,20610,20725,20595,20505,20350,FALSE,TRUE,
2022-11-02 12:00:00+00:00,20595,20560,20475,20380,20365,FALSE,TRUE,
2022-11-03 12:00:00+00:00,20415,20405,20180,20030,20100,FALSE,FALSE,
2022-11-04 12:00:00+00:00,20525,20745,20815,20250,20740,TRUE,FALSE,
2022-11-07 12:00:00+00:00,21120,20955,20830,20750,20750,FALSE,FALSE,
2022-11-08 12:00:00+00:00,20700,19875,19755,19650,19500,FALSE,TRUE,
2022-11-09 12:00:00+00:00,18500,18320,17885,17295,17160,FALSE,TRUE,
2022-11-10 12:00:00+00:00,16140,16290,15845,15385,15495,FALSE,FALSE,
2022-11-11 12:00:00+00:00,17260,16975,16895,16630,16515,FALSE,TRUE,
2022-11-14 12:00:00+00:00,15880,16365,16340,16180,16060,FALSE,TRUE,
2022-11-15 12:00:00+00:00,16550,16700,16615,16475,16570,FALSE,FALSE,
2022-11-16 12:00:00+00:00,16855,16760,16490,16370,16195,FALSE,TRUE,
2022-11-17 12:00:00+00:00,16480,16360,16350,16255,16140,FALSE,TRUE,
2022-11-18 12:00:00+00:00,16880,16725,16665,16625,16595,FALSE,TRUE,
2022-11-21 12:00:00+00:00,16155,16080,16020,15880,15985,FALSE,FALSE,
2022-11-22 12:00:00+00:00,15875,15695,15755,15585,15720,FALSE,FALSE,
2022-11-23 12:00:00+00:00,16515,16635,16575,16455,15865,FALSE,TRUE,
2022-11-24 12:00:00+00:00,16805,16630,16570,16475,16180,FALSE,TRUE,
2022-11-25 12:00:00+00:00,16305,16255,16275,16180,16150,FALSE,TRUE,
2022-11-28 12:00:00+00:00,16265,15935,15950,15865,15835,FALSE,TRUE,
2022-11-29 12:00:00+00:00,16400,16410,16335,16285,16165,FALSE,TRUE,
2022-11-30 12:00:00+00:00,16905,16790,16720,16595,16595,FALSE,FALSE,
2022-12-01 12:00:00+00:00,17180,17080,17080,17020,16860,FALSE,TRUE,
2022-12-02 12:00:00+00:00,16955,16970,16970,16920,16055,FALSE,TRUE,
2022-12-05 12:00:00+00:00,17435,17370,17265,17185,17160,FALSE,TRUE,
2022-12-06 12:00:00+00:00,17025,16990,16950,16905,16920,FALSE,FALSE,
2022-12-07 12:00:00+00:00,17090,16960,16715,16650,16705,FALSE,FALSE,
2022-12-08 12:00:00+00:00,16800,16820,16800,16760,16740,FALSE,TRUE,
2022-12-09 12:00:00+00:00,17305,17250,17355,17195,17030,FALSE,TRUE,
2022-12-12 12:00:00+00:00,17015,16970,16975,16875,16925,FALSE,FALSE,
2022-12-13 12:00:00+00:00,17245,18000,17520,17410,17405,FALSE,TRUE,
2022-12-14 12:00:00+00:00,17840,17845,17895,17775,17840,TRUE,FALSE,
2022-12-15 12:00:00+00:00,17875,17755,17720,17660,17435,FALSE,TRUE,
2022-12-16 12:00:00+00:00,17425,17525,16980,16935,16870,FALSE,TRUE,
2022-12-19 12:00:00+00:00,16745,16735,16710,16670,16640,FALSE,TRUE,
2022-12-20 12:00:00+00:00,17095,16820,16810,16765,16725,FALSE,TRUE,
2022-12-21 12:00:00+00:00,16885,16845,16835,16790,16765,FALSE,TRUE,
2022-12-22 12:00:00+00:00,16825,16850,16810,16780,16715,FALSE,TRUE,
2022-12-23 12:00:00+00:00,16855,16865,16845,16800,16695,FALSE,TRUE,
2022-12-27 12:00:00+00:00,16950,16870,16810,16775,16770,FALSE,TRUE,
2022-12-28 12:00:00+00:00,16690,16660,16660,16620,16360,FALSE,TRUE,
2022-12-29 12:00:00+00:00,16530,16570,16585,16545,16555,TRUE,FALSE,
2022-12-30 12:00:00+00:00,16465,16430,16355,16310,16275,FALSE,TRUE,
2023-01-03 12:00:00+00:00,16695,16750,16695,16675,16680,FALSE,FALSE,
2023-01-04 12:00:00+00:00,16880,16895,16815,16770,16770,FALSE,FALSE,
2023-01-05 12:00:00+00:00,16855,16830,16815,16780,16730,FALSE,TRUE,
2023-01-06 12:00:00+00:00,16865,16790,16700,16665,16645,FALSE,TRUE,
2023-01-09 12:00:00+00:00,17300,17290,17260,17235,17205,FALSE,TRUE,
2023-01-10 12:00:00+00:00,17255,17285,17285,17235,17245,FALSE,FALSE,
2023-01-11 12:00:00+00:00,17565,17515,17465,17430,17415,FALSE,TRUE,
2023-01-12 12:00:00+00:00,18460,18275,18320,18220,18070,FALSE,TRUE,
2023-01-13 12:00:00+00:00,18980,19115,18990,18880,18900,FALSE,FALSE,
2023-01-16 12:00:00+00:00,21535,21345,20935,20855,20840,FALSE,TRUE,
2023-01-17 12:00:00+00:00,21360,21320,21435,21280,21245,FALSE,TRUE,
2023-01-18 12:00:00+00:00,21485,21405,21395,21290,21300,FALSE,FALSE,
2023-01-19 12:00:00+00:00,20945,20950,20840,20740,20730,FALSE,TRUE,
2023-01-20 12:00:00+00:00,21300,21060,21205,21035,21120,FALSE,FALSE,
2023-01-23 12:00:00+00:00,22890,23015,23055,22890,22760,TRUE,TRUE,X
2023-01-24 12:00:00+00:00,23210,23395,23085,22935,22835,FALSE,TRUE,
2023-01-25 12:00:00+00:00,22780,22800,22970,22845,22610,TRUE,TRUE,X
2023-01-26 12:00:00+00:00,23285,23170,23155,22980,22915,FALSE,TRUE,
2023-01-27 12:00:00+00:00,23305,23270,23205,23060,23085,FALSE,FALSE,
2023-01-30 12:00:00+00:00,23985,23920,23325,23135,23210,FALSE,FALSE,
2023-01-31 12:00:00+00:00,23060,23155,23070,23000,23045,FALSE,FALSE,
2023-02-01 12:00:00+00:00,23330,23270,23255,23210,23175,FALSE,TRUE,
2023-02-02 12:00:00+00:00,24450,24055,24020,23935,23895,FALSE,TRUE,
2023-02-03 12:00:00+00:00,23745,23715,23725,23645,23370,FALSE,TRUE,
2023-02-06 12:00:00+00:00,23210,23065,23045,22935,22905,FALSE,TRUE,
2023-02-07 12:00:00+00:00,23055,23160,23130,23060,23030,FALSE,TRUE,
2023-02-08 12:00:00+00:00,23540,23340,23265,23155,23110,FALSE,TRUE,
2023-02-09 12:00:00+00:00,23085,22830,22865,22640,22760,FALSE,FALSE,
2023-02-10 12:00:00+00:00,21965,21970,21850,21735,21780,FALSE,FALSE,
2023-02-13 12:00:00+00:00,21930,21925,21745,21625,21595,FALSE,TRUE,
2023-02-14 12:00:00+00:00,21855,21925,21925,21835,21575,FALSE,TRUE,
2023-02-15 12:00:00+00:00,22270,22545,22980,22510,22720,TRUE,FALSE,
2023-02-16 12:00:00+00:00,24990,24815,24680,24535,24430,FALSE,TRUE,
2023-02-17 12:00:00+00:00,23975,23930,23980,23835,23830,FALSE,TRUE,
2023-02-20 12:00:00+00:00,24610,25030,24965,24780,24855,FALSE,FALSE,
2023-02-21 12:00:00+00:00,25170,25335,24700,24520,24535,FALSE,FALSE,
2023-02-22 12:00:00+00:00,24495,24240,24255,24110,23980,FALSE,TRUE,
2023-02-23 12:00:00+00:00,24610,24500,24005,23620,23850,FALSE,FALSE,
2023-02-24 12:00:00+00:00,24365,24190,24230,24080,23885,FALSE,TRUE,
2023-02-27 12:00:00+00:00,23780,23580,23580,23490,23515,FALSE,FALSE,
2023-02-28 12:00:00+00:00,23690,23560,23645,23525,23515,FALSE,TRUE,
2023-03-01 12:00:00+00:00,24005,24165,23980,23855,23780,FALSE,TRUE,
2023-03-02 12:00:00+00:00,23925,23600,23555,23435,23355,FALSE,TRUE,
2023-03-03 12:00:00+00:00,23595,22530,22450,22390,22255,FALSE,TRUE,
2023-03-06 12:00:00+00:00,22540,22480,22455,22405,22425,FALSE,FALSE,
2023-03-07 12:00:00+00:00,22600,22490,22445,22370,22380,FALSE,FALSE,
2023-03-08 12:00:00+00:00,22300,22175,22140,22035,21975,FALSE,TRUE,
2023-03-09 12:00:00+00:00,21825,21780,21690,21610,21545,FALSE,TRUE,
2023-03-10 12:00:00+00:00,20310,20010,19970,19715,19860,FALSE,FALSE,
2023-03-13 12:00:00+00:00,22665,22560,22195,21960,22160,FALSE,FALSE,
2023-03-14 12:00:00+00:00,24940,24960,26215,24650,25745,TRUE,FALSE,
