Probability,,,,,,,,
2023-03-15 12:00:00+00:00,25250,25145,25440,24635,24960,FALSE,FALSE,
2023-03-16 12:00:00+00:00,24600,25210,25025,24795,24660,FALSE,TRUE,
2023-03-17 12:00:00+00:00,26030,27155,27115,26575,26535,FALSE,TRUE,
2023-03-20 12:00:00+00:00,28245,28715,28495,28315,27895,FALSE,TRUE,
2023-03-21 12:00:00+00:00,28190,28360,28415,28130,28095,TRUE,TRUE,X
2023-03-22 12:00:00+00:00,28450,28375,28475,28280,28365,FALSE,FALSE,
2023-03-23 12:00:00+00:00,27810,27845,27760,27590,27400,FALSE,TRUE,
2023-03-24 12:00:00+00:00,28490,28450,28255,27650,27770,FALSE,FALSE,
2023-03-27 12:00:00+00:00,28125,28065,27995,27765,27675,FALSE,TRUE,
2023-03-28 12:00:00+00:00,27215,27175,27215,26865,26860,FALSE,TRUE,
2023-03-29 12:00:00+00:00,27685,28685,28520,28295,28360,FALSE,FALSE,
2023-03-30 12:00:00+00:00,29220,28805,28715,28590,28430,FALSE,TRUE,
2023-03-31 12:00:00+00:00,28600,28350,28430,28095,28335,FALSE,FALSE,
2023-04-03 12:00:00+00:00,28430,28775,28525,28300,28330,FALSE,FALSE,
2023-04-04 12:00:00+00:00,28140,28650,28560,28400,28255,FALSE,TRUE,
2023-04-05 12:00:00+00:00,28985,28800,28955,28500,28475,FALSE,TRUE,
2023-04-06 12:00:00+00:00,28285,28195,28155,27950,27820,FALSE,TRUE,
2023-04-07 12:00:00+00:00,28215,28095,28110,27900,27925,FALSE,FALSE,
2023-04-10 12:00:00+00:00,28580,28505,28445,28385,28265,FALSE,TRUE,
2023-04-11 12:00:00+00:00,30640,30385,30435,30235,30270,FALSE,FALSE,
2023-04-12 12:00:00+00:00,30555,30245,30710,30130,30135,FALSE,FALSE,
2023-04-13 12:00:00+00:00,30340,30540,30530,30345,30390,FALSE,FALSE,
2023-04-14 12:00:00+00:00,31090,31200,31050,30705,30750,FALSE,FALSE,
2023-04-17 12:00:00+00:00,30435,30130,29680,29510,29325,FALSE,TRUE,
2023-04-18 12:00:00+00:00,29650,30480,30590,30390,30365,TRUE,TRUE,X
2023-04-19 12:00:00+00:00,30495,30325,29330,29215,29220,FALSE,FALSE,
2023-04-20 12:00:00+00:00,29025,29100,28970,28355,28755,FALSE,FALSE,
2023-04-21 12:00:00+00:00,28360,28250,28255,27990,28110,FALSE,FALSE,
2023-04-24 12:00:00+00:00,28010,27705,27590,27450,27395,FALSE,TRUE,
2023-04-25 12:00:00+00:00,27600,27455,27470,27365,27315,FALSE,TRUE,
2023-04-26 12:00:00+00:00,28465,29160,30050,28980,29665,TRUE,FALSE,
2023-04-27 12:00:00+00:00,29500,29150,29070,28700,28855,FALSE,FALSE,
2023-04-28 12:00:00+00:00,29830,29730,29645,29385,29060,FALSE,TRUE,
2023-05-01 12:00:00+00:00,29490,28780,28695,28530,28505,FALSE,TRUE,
2023-05-02 12:00:00+00:00,28210,28220,28310,28085,28015,TRUE,TRUE,X
2023-05-03 12:00:00+00:00,28830,28915,28715,28355,28255,FALSE,TRUE,
2023-05-04 12:00:00+00:00,29375,29525,29380,29130,28775,FALSE,TRUE,
2023-05-05 12:00:00+00:00,29705,29430,29435,28945,29050,FALSE,FALSE,
2023-05-08 12:00:00+00:00,28765,28350,28020,27795,27780,FALSE,TRUE,
2023-05-09 12:00:00+00:00,27790,27770,27870,27700,27620,FALSE,TRUE,
2023-05-10 12:00:00+00:00,27905,27720,28280,27685,28120,FALSE,FALSE,
2023-05-11 12:00:00+00:00,27705,27610,27690,27380,27170,FALSE,TRUE,
2023-05-12 12:00:00+00:00,27085,26455,26515,26335,26400,FALSE,FALSE,
2023-05-15 12:00:00+00:00,27440,27590,27460,27375,27405,FALSE,FALSE,
2023-05-16 12:00:00+00:00,27350,27335,27170,27010,27010,FALSE,FALSE,
2023-05-17 12:00:00+00:00,27285,27060,26770,26625,26605,FALSE,TRUE,
2023-05-18 12:00:00+00:00,27545,27505,27505,27260,27200,FALSE,TRUE,
2023-05-19 12:00:00+00:00,26935,27000,27015,26900,26870,TRUE,TRUE,X
2023-05-22 12:00:00+00:00,26800,26940,26890,26765,26730,FALSE,TRUE,
2023-05-23 12:00:00+00:00,27565,27495,27440,27285,27200,FALSE,TRUE,
2023-05-24 12:00:00+00:00,27235,26825,26710,26640,26260,FALSE,TRUE,
2023-05-25 12:00:00+00:00,26385,26300,26455,26280,26255,FALSE,TRUE,
2023-05-26 12:00:00+00:00,26615,26635,26615,26435,26545,FALSE,FALSE,
2023-05-29 12:00:00+00:00,28665,28270,28110,28025,28040,FALSE,FALSE,
2023-05-30 12:00:00+00:00,28150,28275,28260,28030,27985,FALSE,TRUE,
2023-05-31 12:00:00+00:00,28040,27335,27230,27160,27150,FALSE,TRUE,
2023-06-01 12:00:00+00:00,27440,27040,27035,26855,26920,FALSE,FALSE,
2023-06-02 12:00:00+00:00,27310,27280,27330,26940,26920,FALSE,TRUE,
2023-06-05 12:00:00+00:00,27210,26930,26845,26705,26695,FALSE,TRUE,
2023-06-06 12:00:00+00:00,25850,25840,25740,25315,25385,FALSE,FALSE,
2023-06-07 12:00:00+00:00,27525,27100,27030,26860,26810,FALSE,TRUE,
2023-06-08 12:00:00+00:00,26585,26625,26675,26485,26365,TRUE,TRUE,X
2023-06-09 12:00:00+00:00,26695,26790,26830,26735,26765,TRUE,FALSE,
2023-06-12 12:00:00+00:00,26100,26190,26055,25955,25810,FALSE,TRUE,
2023-06-13 12:00:00+00:00,26225,26350,26555,25965,26055,TRUE,FALSE,
2023-06-14 12:00:00+00:00,26095,26080,26130,26010,25975,FALSE,TRUE,
2023-06-15 12:00:00+00:00,25200,25040,24995,24845,24845,FALSE,FALSE,
2023-06-16 12:00:00+00:00,25635,25650,25605,25485,25465,FALSE,TRUE,
2023-06-19 12:00:00+00:00,26530,26525,26625,26480,26550,FALSE,FALSE,
2023-06-20 12:00:00+00:00,27245,26965,27035,26900,26855,FALSE,TRUE,
2023-06-21 12:00:00+00:00,29200,29380,29400,29090,29100,TRUE,FALSE,
2023-06-22 12:00:00+00:00,30685,30455,30400,30115,30375,FALSE,FALSE,
2023-06-23 12:00:00+00:00,30360,30400,30430,30185,30105,TRUE,TRUE,X
2023-06-26 12:00:00+00:00,30765,30765,30520,30400,30485,FALSE,FALSE,
2023-06-27 12:00:00+00:00,30575,30870,30885,30735,30575,TRUE,TRUE,X
2023-06-28 12:00:00+00:00,30745,30485,30395,30080,30050,FALSE,TRUE,
2023-06-29 12:00:00+00:00,30305,31120,31135,31015,30500,TRUE,TRUE,X
2023-06-30 12:00:00+00:00,31730,31320,31550,31295,29605,FALSE,TRUE,
2023-07-03 12:00:00+00:00,31135,31080,30970,30865,30910,FALSE,FALSE,
2023-07-04 12:00:00+00:00,31725,31420,31440,31375,31345,FALSE,TRUE,
2023-07-05 12:00:00+00:00,31195,31125,30685,30505,30420,FALSE,TRUE,
2023-07-06 12:00:00+00:00,30910,31860,31170,30775,30550,FALSE,TRUE,
2023-07-07 12:00:00+00:00,30470,30405,30550,30240,30290,FALSE,FALSE,
2023-07-10 12:00:00+00:00,30405,30390,30425,30290,30290,FALSE,FALSE,
2023-07-11 12:00:00+00:00,30755,30805,30570,30490,30400,FALSE,TRUE,
2023-07-12 12:00:00+00:00,30885,31040,31190,30780,30605,TRUE,TRUE,X
2023-07-13 12:00:00+00:00,30530,30820,30765,30600,30675,FALSE,FALSE,
2023-07-14 12:00:00+00:00,31910,31640,31435,31290,31205,FALSE,TRUE,
2023-07-17 12:00:00+00:00,30425,30395,30285,30100,30225,FALSE,FALSE,
2023-07-18 12:00:00+00:00,30325,30180,29975,29785,29720,FALSE,TRUE,
2023-07-19 12:00:00+00:00,30275,30180,30080,29915,29870,FALSE,TRUE,
2023-07-20 12:00:00+00:00,30265,30515,30410,30290,30235,FALSE,TRUE,
2023-07-21 12:00:00+00:00,29990,29900,29935,29795,29800,FALSE,FALSE,
2023-07-24 12:00:00+00:00,30135,29895,29250,29120,29060,FALSE,TRUE,
2023-07-25 12:00:00+00:00,29190,29280,29130,29080,29060,FALSE,TRUE,
2023-07-26 12:00:00+00:00,29525,29305,29220,29135,29210,FALSE,FALSE,
2023-07-27 12:00:00+00:00,29505,29840,29515,29445,29390,FALSE,TRUE,
2023-07-28 12:00:00+00:00,29435,29405,29510,29375,29430,FALSE,FALSE,
2023-07-31 12:00:00+00:00,29760,29675,29705,29610,29510,FALSE,TRUE,
2023-08-01 12:00:00+00:00,29505,29115,29000,28825,28930,FALSE,FALSE,
2023-08-02 12:00:00+00:00,30245,29895,29840,29670,29520,FALSE,TRUE,
2023-08-03 12:00:00+00:00,29405,29315,29275,29190,29220,FALSE,FALSE,
2023-08-04 12:00:00+00:00,29380,29390,29390,29220,29335,FALSE,FALSE,
2023-08-07 12:00:00+00:00,29310,29220,29240,29120,29080,FALSE,TRUE,
2023-08-08 12:00:00+00:00,29440,29580,29765,29490,29470,TRUE,TRUE,X
2023-08-09 12:00:00+00:00,30060,30050,30235,29985,29990,FALSE,FALSE,
2023-08-10 12:00:00+00:00,29780,29705,29730,29555,29605,FALSE,FALSE,
2023-08-11 12:00:00+00:00,29575,29540,29545,29465,29475,FALSE,FALSE,
2023-08-14 12:00:00+00:00,29525,29585,29445,29375,29355,FALSE,TRUE,
2023-08-15 12:00:00+00:00,29510,29500,29440,29360,29385,FALSE,FALSE,
2023-08-16 12:00:00+00:00,29295,29270,29230,29055,29085,FALSE,FALSE,
2023-08-17 12:00:00+00:00,28770,28675,28555,28400,28340,FALSE,TRUE,
2023-08-18 12:00:00+00:00,26815,26610,26505,26290,26185,FALSE,TRUE,
2023-08-21 12:00:00+00:00,26175,26090,26080,25955,25955,FALSE,FALSE,
2023-08-22 12:00:00+00:00,26275,26280,26085,26015,25940,FALSE,TRUE,
2023-08-23 12:00:00+00:00,26155,26155,25945,25815,25780,FALSE,TRUE,
2023-08-24 12:00:00+00:00,26530,26640,26540,26470,26255,FALSE,TRUE,
2023-08-25 12:00:00+00:00,26285,26255,26290,26235,26195,FALSE,TRUE,
2023-08-28 12:00:00+00:00,26220,26090,26360,26070,26170,FALSE,FALSE,
2023-08-29 12:00:00+00:00,26320,26160,26140,26025,26105,FALSE,FALSE,
2023-08-30 12:00:00+00:00,27955,27660,27565,27410,27275,FALSE,TRUE,
2023-08-31 12:00:00+00:00,27400,27705,27440,27190,27165,FALSE,TRUE,
2023-09-01 12:00:00+00:00,26135,26135,26225,26070,25915,FALSE,TRUE,
2023-09-04 12:00:00+00:00,26170,26050,25950,25860,25865,FALSE,FALSE,
2023-09-05 12:00:00+00:00,25865,25845,25900,25725,25775,FALSE,FALSE,
2023-09-06 12:00:00+00:00,25930,25830,25785,25715,25695,FALSE,TRUE,
2023-09-07 12:00:00+00:00,25890,25835,25755,25670,25660,FALSE,TRUE,
2023-09-08 12:00:00+00:00,26560,26405,25985,25850,25885,FALSE,FALSE,
2023-09-11 12:00:00+00:00,25995,26000,25775,25660,25635,FALSE,TRUE,
2023-09-12 12:00:00+00:00,26035,26400,26320,26165,26130,FALSE,TRUE,
2023-09-13 12:00:00+00:00,26065,26315,26355,26090,26165,TRUE,FALSE,
2023-09-14 12:00:00+00:00,26620,26570,26660,26435,26565,FALSE,FALSE,
2023-09-15 12:00:00+00:00,26765,26780,26570,26435,26445,FALSE,FALSE,
2023-09-18 12:00:00+00:00,26855,27360,27550,27280,27315,TRUE,FALSE,
2023-09-19 12:00:00+00:00,26915,27605,27395,27165,27030,FALSE,TRUE,
2023-09-20 12:00:00+00:00,27455,27250,27200,27060,27070,FALSE,FALSE,
2023-09-21 12:00:00+00:00,27230,27155,26810,26600,26380,FALSE,TRUE,
2023-09-22 12:00:00+00:00,26745,26815,26710,26615,26590,FALSE,TRUE,
2023-09-25 12:00:00+00:00,26355,26225,26130,25985,26095,FALSE,FALSE,
2023-09-26 12:00:00+00:00,26430,26360,26315,26205,26150,FALSE,TRUE,
2023-09-27 12:00:00+00:00,26430,27040,27070,26920,26560,TRUE,TRUE,X
2023-09-28 12:00:00+00:00,26720,26770,26745,26640,26635,FALSE,TRUE,
2023-09-29 12:00:00+00:00,27375,27460,27195,27075,27045,FALSE,TRUE,
2023-10-02 12:00:00+00:00,28535,28850,28730,28525,28600,FALSE,FALSE,
2023-10-03 12:00:00+00:00,27785,27805,27710,27565,27525,FALSE,TRUE,
2023-10-04 12:00:00+00:00,27620,27765,27770,27680,27510,TRUE,TRUE,X
2023-10-05 12:00:00+00:00,28065,27935,27915,27830,27895,FALSE,FALSE,
2023-10-06 12:00:00+00:00,27715,27970,27925,27300,27290,FALSE,TRUE,
2023-10-09 12:00:00+00:00,28135,28075,27635,27485,27470,FALSE,TRUE,
2023-10-10 12:00:00+00:00,27860,27890,27650,27500,27430,FALSE,TRUE,
2023-10-11 12:00:00+00:00,27590,27430,27340,27140,27150,FALSE,FALSE,
2023-10-12 12:00:00+00:00,27025,27000,26920,26795,26730,FALSE,TRUE,
2023-10-13 12:00:00+00:00,26935,27035,27030,26800,26900,FALSE,FALSE,
2023-10-16 12:00:00+00:00,28195,28235,28030,27825,27860,FALSE,FALSE,
2023-10-17 12:00:00+00:00,28705,28740,28615,28325,28250,FALSE,TRUE,
2023-10-18 12:00:00+00:00,29120,28895,28505,28380,28355,FALSE,TRUE,
2023-10-19 12:00:00+00:00,28510,28630,28690,28520,28540,TRUE,FALSE,
2023-10-20 12:00:00+00:00,29545,30465,30100,29610,29610,FALSE,FALSE,
2023-10-23 12:00:00+00:00,31055,31105,30845,30705,30490,FALSE,TRUE,
2023-10-24 12:00:00+00:00,35265,34935,34905,34505,34210,FALSE,TRUE,
2023-10-25 12:00:00+00:00,34425,34615,34515,34300,34350,FALSE,FALSE,
2023-10-26 12:00:00+00:00,35270,35300,34380,34130,34620,FALSE,FALSE,
2023-10-27 12:00:00+00:00,34535,34625,34595,34295,34440,FALSE,FALSE,
2023-10-30 12:00:00+00:00,34850,34950,35115,34825,34770,TRUE,TRUE,X
2023-10-31 12:00:00+00:00,34955,34840,34820,34580,34415,FALSE,TRUE,
2023-11-01 12:00:00+00:00,35150,34875,35305,34670,34725,FALSE,FALSE,
2023-11-02 12:00:00+00:00,36575,35910,35830,35670,35040,FALSE,TRUE,
2023-11-03 12:00:00+00:00,35265,34965,34700,34400,34570,FALSE,FALSE,
2023-11-06 12:00:00+00:00,35475,35620,35625,35485,35210,TRUE,TRUE,X
2023-11-07 12:00:00+00:00,35325,35230,35020,34755,34880,FALSE,FALSE,
2023-11-08 12:00:00+00:00,35770,35690,35630,35565,35550,FALSE,TRUE,
2023-11-09 12:00:00+00:00,37215,37450,37435,37155,37150,FALSE,TRUE,
2023-11-10 12:00:00+00:00,37175,37370,37445,37110,37220,TRUE,FALSE,
2023-11-13 12:00:00+00:00,37720,37230,37150,36835,36935,FALSE,FALSE,
2023-11-14 12:00:00+00:00,36810,36975,36565,36360,36495,FALSE,FALSE,
2023-11-15 12:00:00+00:00,35760,36435,36530,36295,36170,TRUE,TRUE,X
2023-11-16 12:00:00+00:00,38250,37800,37460,37210,36865,FALSE,TRUE,
2023-11-17 12:00:00+00:00,36755,36590,36635,36375,36380,FALSE,FALSE,
2023-11-20 12:00:00+00:00,37530,37520,37260,37175,37125,FALSE,TRUE,
2023-11-21 12:00:00+00:00,37745,37485,37270,37145,37035,FALSE,TRUE,
2023-11-22 12:00:00+00:00,36500,36800,36635,36490,37120,FALSE,FALSE,
2023-11-23 12:00:00+00:00,38340,38430,38285,38015,37955,FALSE,TRUE,
2023-11-24 12:00:00+00:00,38185,38960,38770,38495,38435,FALSE,TRUE,
2023-11-27 12:00:00+00:00,38050,37925,37535,37345,37145,FALSE,TRUE,
2023-11-28 12:00:00+00:00,37815,37720,37760,37650,37625,FALSE,TRUE,
2023-11-29 12:00:00+00:00,38745,39105,38935,38685,38655,FALSE,TRUE,
2023-11-30 12:00:00+00:00,38650,38400,38350,38250,38075,FALSE,TRUE,
2023-12-01 12:00:00+00:00,38815,39640,39185,38790,38785,FALSE,TRUE,
2023-12-04 12:00:00+00:00,42055,42715,42400,42030,42350,FALSE,FALSE,
2023-12-05 12:00:00+00:00,42385,42325,42375,42170,42260,FALSE,FALSE,
2023-12-06 12:00:00+00:00,44635,44740,44655,44285,44475,FALSE,FALSE,
2023-12-07 12:00:00+00:00,44555,44525,43865,43425,43675,FALSE,FALSE,
2023-12-08 12:00:00+00:00,44015,44170,44250,43975,43885,TRUE,TRUE,X
2023-12-11 12:00:00+00:00,44195,42780,42670,42510,42145,FALSE,TRUE,
2023-12-12 12:00:00+00:00,42125,42295,42120,41820,41965,FALSE,FALSE,
2023-12-13 12:00:00+00:00,41685,41550,41520,41265,41475,FALSE,FALSE,
2023-12-14 12:00:00+00:00,43320,43580,43625,43320,41935,TRUE,TRUE,X
2023-12-15 12:00:00+00:00,43320,43305,43055,42895,42435,FALSE,TRUE,
2023-12-18 12:00:00+00:00,41600,41455,41265,41020,41045,FALSE,FALSE,
2023-12-19 12:00:00+00:00,43670,43505,43250,43105,43030,FALSE,TRUE,
2023-12-20 12:00:00+00:00,42985,43160,43195,42925,43200,TRUE,FALSE,
2023-12-21 12:00:00+00:00,43870,44255,44445,44130,44170,TRUE,FALSE,
2023-12-22 12:00:00+00:00,44445,44640,43905,43625,43670,FALSE,FALSE,
2023-12-26 12:00:00+00:00,43630,42790,42825,42660,42670,FALSE,FALSE,
2023-12-27 12:00:00+00:00,42555,43285,43135,42840,42770,FALSE,TRUE,
2023-12-28 12:00:00+00:00,44620,43900,43830,43465,42645,FALSE,TRUE,
2023-12-29 12:00:00+00:00,43430,43510,43540,43380,43315,TRUE,TRUE,X
2024-01-02 12:00:00+00:00,47040,47095,46505,46160,46150,FALSE,TRUE,
2024-01-03 12:00:00+00:00,46015,46000,44070,41110,42670,FALSE,FALSE,
2024-01-04 12:00:00+00:00,43670,43700,43885,43550,43600,TRUE,FALSE,
2024-01-05 12:00:00+00:00,44775,44725,44525,44070,44130,FALSE,FALSE,
2024-01-08 12:00:00+00:00,44375,45140,45600,44840,45320,TRUE,FALSE,
2024-01-09 12:00:00+00:00,47710,47385,47410,46000,46425,FALSE,FALSE,
2024-01-10 12:00:00+00:00,46490,46300,45840,44595,44505,FALSE,TRUE,
2024-01-11 12:00:00+00:00,47000,47330,47665,47170,47000,TRUE,TRUE,X
2024-01-12 12:00:00+00:00,46685,46495,46250,45795,45670,FALSE,TRUE,
2024-01-15 12:00:00+00:00,42750,42795,42750,42640,42660,FALSE,FALSE,
2024-01-16 12:00:00+00:00,42885,43190,43210,42875,42785,TRUE,TRUE,X
2024-01-17 12:00:00+00:00,43260,42885,42795,42440,42575,FALSE,FALSE,
2024-01-18 12:00:00+00:00,42825,42945,42520,42365,42340,FALSE,TRUE,
2024-01-19 12:00:00+00:00,41295,41565,41460,41245,41265,FALSE,FALSE,
2024-01-22 12:00:00+00:00,41655,41245,40835,40625,40800,FALSE,FALSE,
2024-01-23 12:00:00+00:00,40170,40105,39050,38735,38850,FALSE,FALSE,
2024-01-24 12:00:00+00:00,40220,40540,40295,39995,39905,FALSE,TRUE,
2024-01-25 12:00:00+00:00,40175,40480,40225,39830,40090,FALSE,FALSE,
2024-01-26 12:00:00+00:00,40560,41700,41885,41485,41270,TRUE,TRUE,X
2024-01-29 12:00:00+00:00,42815,42655,42630,42270,42210,FALSE,TRUE,
2024-01-30 12:00:00+00:00,44170,43905,44255,43595,43485,FALSE,TRUE,
2024-01-31 12:00:00+00:00,43435,43385,43015,42835,42800,FALSE,TRUE,
2024-02-01 12:00:00+00:00,42915,42550,42435,42190,42240,FALSE,FALSE,
2024-02-02 12:00:00+00:00,43715,43540,43575,43360,42810,FALSE,TRUE,
2024-02-05 12:00:00+00:00,43015,43450,43545,43355,43450,TRUE,FALSE,
2024-02-06 12:00:00+00:00,43105,43325,43090,42850,42950,FALSE,FALSE,
2024-02-07 12:00:00+00:00,43405,43410,43315,43070,43260,FALSE,FALSE,
2024-02-08 12:00:00+00:00,45130,45265,45150,44880,44980,FALSE,FALSE,
2024-02-09 12:00:00+00:00,46690,47590,47960,47430,47550,TRUE,FALSE,
2024-02-12 12:00:00+00:00,49130,48610,48260,48100,48130,FALSE,FALSE,
2024-02-13 12:00:00+00:00,50730,50545,50280,50075,49460,FALSE,TRUE,
2024-02-14 12:00:00+00:00,50065,52050,52130,51750,51835,TRUE,FALSE,
2024-02-15 12:00:00+00:00,52795,52850,52855,52460,52395,TRUE,TRUE,X
2024-02-16 12:00:00+00:00,52675,52735,52695,52425,52405,FALSE,TRUE,
2024-02-19 12:00:00+00:00,52620,52680,52665,52420,52300,FALSE,TRUE,
2024-02-20 12:00:00+00:00,52140,52565,52610,52280,52320,TRUE,FALSE,
2024-02-21 12:00:00+00:00,52470,51975,51400,50630,50900,FALSE,FALSE,
2024-02-22 12:00:00+00:00,51940,52730,51750,51450,50935,FALSE,TRUE,
2024-02-23 12:00:00+00:00,52170,51905,51820,51570,51520,FALSE,TRUE,
2024-02-26 12:00:00+00:00,52620,52195,51800,51500,51760,FALSE,FALSE,
2024-02-27 12:00:00+00:00,58250,57655,58255,57320,57415,FALSE,FALSE,
2024-02-28 12:00:00+00:00,58045,60235,60070,59580,60000,FALSE,FALSE,
2024-02-29 12:00:00+00:00,63210,64130,63650,62850,62615,FALSE,TRUE,
2024-03-01 12:00:00+00:00,62395,63120,63460,62745,63015,TRUE,FALSE,
2024-03-04 12:00:00+00:00,65170,66250,65890,65550,65740,FALSE,FALSE,
2024-03-05 12:00:00+00:00,69595,68115,67975,67180,67970,FALSE,FALSE,
2024-03-06 12:00:00+00:00,66915,68150,68080,65305,65960,FALSE,FALSE,
2024-03-07 12:00:00+00:00,67035,68005,67825,67310,67320,FALSE,FALSE,
2024-03-08 12:00:00+00:00,67895,68610,68645,68140,68025,TRUE,TRUE,X
2024-03-11 12:00:00+00:00,69550,73200,72970,72205,71845,FALSE,TRUE,
2024-03-12 12:00:00+00:00,73160,72890,72740,71690,72210,FALSE,FALSE,
2024-03-13 12:00:00+00:00,72910,74365,73810,73000,72210,FALSE,TRUE,
2024-03-14 12:00:00+00:00,74300,74415,73645,73005,71900,FALSE,TRUE,
2024-03-15 12:00:00+00:00,72870,69135,68455,67875,67760,FALSE,TRUE,
2024-03-18 12:00:00+00:00,69265,69095,68920,68370,67435,FALSE,TRUE,
2024-03-19 12:00:00+00:00,68385,65690,64030,63290,63230,FALSE,TRUE,
2024-03-20 12:00:00+00:00,63675,64175,64490,63405,63285,TRUE,TRUE,X
2024-03-21 12:00:00+00:00,68360,67685,67590,67130,66730,FALSE,TRUE,
2024-03-22 12:00:00+00:00,66505,66750,64720,64015,62900,FALSE,TRUE,
2024-03-25 12:00:00+00:00,67845,67485,67395,66855,66940,FALSE,FALSE,
2024-03-26 12:00:00+00:00,70735,71595,72020,71400,70150,TRUE,TRUE,X
2024-03-27 12:00:00+00:00,71460,70990,70345,70035,69630,FALSE,TRUE,
2024-03-28 12:00:00+00:00,70620,71800,71700,71140,71210,FALSE,FALSE,
2024-04-01 12:00:00+00:00,72185,70385,70480,70045,70235,FALSE,FALSE,
2024-04-02 12:00:00+00:00,70355,67585,66220,65520,65000,FALSE,TRUE,
2024-04-03 12:00:00+00:00,66980,67235,66700,66195,66090,FALSE,TRUE,
2024-04-04 12:00:00+00:00,66795,66925,67340,66780,67150,TRUE,FALSE,
